00.000,0.000
00.002,-0.035
00.004,-0.040
00.006,-0.040
00.008,-0.035
00.010,-0.025
00.012,-0.015
00.014,-0.010
00.016,-0.015
00.018,-0.020
00.020,-0.025
00.022,-0.030
00.024,-0.035
00.026,-0.035
00.028,-0.025
00.030,-0.020
00.032,-0.020
00.034,-0.020
00.036,-0.020
00.038,-0.030
00.040,-0.035
00.042,-0.035
00.044,-0.030
00.046,-0.020
00.048,-0.020
00.050,-0.020
00.052,-0.020
00.054,-0.030
00.056,-0.035
00.058,-0.035
00.060,-0.030
00.062,-0.025
00.064,-0.020
00.066,-0.020
00.068,-0.030
00.070,-0.035
00.072,-0.045
00.074,-0.050
00.076,-0.050
00.078,-0.045
00.080,-0.045
00.082,-0.045
00.084,-0.045
00.086,-0.050
00.088,-0.060
00.090,-0.065
00.092,-0.065
00.094,-0.060
00.096,-0.060
00.098,-0.055
00.100,-0.060
00.102,-0.065
00.104,-0.075
00.106,-0.085
00.108,-0.085
00.110,-0.080
00.112,-0.075
00.114,-0.070
00.116,-0.070
00.118,-0.080
00.120,-0.085
00.122,-0.090
00.124,-0.090
00.126,-0.085
00.128,-0.080
00.130,-0.070
00.132,-0.070
00.134,-0.070
00.136,-0.075
00.138,-0.080
00.140,-0.085
00.142,-0.085
00.144,-0.085
00.146,-0.080
00.148,-0.075
00.150,-0.075
00.152,-0.085
00.154,-0.090
00.156,-0.095
00.158,-0.095
00.160,-0.090
00.162,-0.085
00.164,-0.080
00.166,-0.085
00.168,-0.085
00.170,-0.095
00.172,-0.100
00.174,-0.105
00.176,-0.100
00.178,-0.090
00.180,-0.085
00.182,-0.085
00.184,-0.090
00.186,-0.095
00.188,-0.110
00.190,-0.110
00.192,-0.110
00.194,-0.110
00.196,-0.105
00.198,-0.100
00.200,-0.105
00.202,-0.110
00.204,-0.120
00.206,-0.125
00.208,-0.130
00.210,-0.125
00.212,-0.120
00.214,-0.115
00.216,-0.115
00.218,-0.120
00.220,-0.130
00.222,-0.135
00.224,-0.145
00.226,-0.140
00.228,-0.135
00.230,-0.130
00.232,-0.120
00.234,-0.120
00.236,-0.125
00.238,-0.130
00.240,-0.135
00.242,-0.135
00.244,-0.125
00.246,-0.120
00.248,-0.120
00.250,-0.120
00.252,-0.120
00.254,-0.125
00.256,-0.130
00.258,-0.125
00.260,-0.120
00.262,-0.110
00.264,-0.100
00.266,-0.100
00.268,-0.100
00.270,-0.105
00.272,-0.110
00.274,-0.115
00.276,-0.110
00.278,-0.110
00.280,-0.105
00.282,-0.105
00.284,-0.110
00.286,-0.110
00.288,-0.101
00.290,-0.086
00.292,-0.061
00.294,-0.036
00.296,-0.006
00.298,0.019
00.300,0.044
00.302,0.050
00.304,0.045
00.306,0.031
00.308,0.011
00.310,-0.009
00.312,-0.034
00.314,-0.049
00.316,-0.069
00.318,-0.094
00.320,-0.114
00.322,-0.134
00.324,-0.140
00.326,-0.145
00.328,-0.140
00.330,-0.135
00.332,-0.130
00.334,-0.130
00.336,-0.135
00.338,-0.135
00.340,-0.135
00.342,-0.126
00.344,-0.120
00.346,-0.111
00.348,-0.105
00.350,-0.100
00.352,-0.105
00.354,-0.110
00.356,-0.110
00.358,-0.105
00.360,-0.096
00.362,-0.086
00.364,-0.076
00.366,-0.070
00.368,-0.075
00.370,-0.080
00.372,-0.085
00.374,-0.085
00.376,-0.094
00.378,-0.127
00.380,-0.195
00.382,-0.306
00.384,-0.435
00.386,-0.542
00.388,-0.568
00.390,-0.441
00.392,-0.094
00.394,0.437
00.396,1.014
00.398,1.424
00.400,1.534
00.402,1.338
00.404,0.989
00.406,0.633
00.408,0.385
00.410,0.227
00.412,0.141
00.414,0.085
00.416,0.047
00.418,0.022
00.420,0.001
00.422,-0.005
00.424,0.000
00.426,0.005
00.428,0.019
00.430,0.025
00.432,0.030
00.434,0.030
00.436,0.025
00.438,0.020
00.440,0.025
00.442,0.030
00.444,0.035
00.446,0.044
00.448,0.045
00.450,0.045
00.452,0.045
00.454,0.040
00.456,0.035
00.458,0.044
00.460,0.050
00.462,0.064
00.464,0.070
00.466,0.075
00.468,0.075
00.470,0.075
00.472,0.075
00.474,0.080
00.476,0.085
00.478,0.094
00.480,0.100
00.482,0.100
00.484,0.095
00.486,0.081
00.488,0.075
00.490,0.070
00.492,0.070
00.494,0.070
00.496,0.070
00.498,0.065
00.500,0.056
00.502,0.050
00.504,0.045
00.506,0.036
00.508,0.030
00.510,0.035
00.512,0.035
00.514,0.040
00.516,0.035
00.518,0.030
00.520,0.021
00.522,0.011
00.524,0.005
00.526,0.005
00.528,0.014
00.530,0.020
00.532,0.015
00.534,0.010
00.536,0.001
00.538,-0.009
00.540,-0.019
00.542,-0.015
00.544,-0.010
00.546,-0.005
00.548,-0.005
00.550,-0.005
00.552,-0.005
00.554,-0.005
00.556,0.000
00.558,0.005
00.560,0.005
00.562,0.005
00.564,0.000
00.566,-0.005
00.568,-0.019
00.570,-0.029
00.572,-0.044
00.574,-0.045
00.576,-0.045
00.578,-0.036
00.580,-0.021
00.582,-0.015
00.584,-0.015
00.586,-0.020
00.588,-0.025
00.590,-0.030
00.592,-0.025
00.594,-0.020
00.596,-0.020
00.598,-0.020
00.600,-0.029
00.602,-0.039
00.604,-0.054
00.606,-0.060
00.608,-0.060
00.610,-0.060
00.612,-0.056
00.614,-0.051
00.616,-0.046
00.618,-0.050
00.620,-0.055
00.622,-0.060
00.624,-0.060
00.626,-0.051
00.628,-0.046
00.630,-0.045
00.632,-0.050
00.634,-0.059
00.636,-0.069
00.638,-0.079
00.640,-0.080
00.642,-0.076
00.644,-0.071
00.646,-0.066
00.648,-0.065
00.650,-0.070
00.652,-0.075
00.654,-0.080
00.656,-0.085
00.658,-0.085
00.660,-0.085
00.662,-0.081
00.664,-0.071
00.666,-0.070
00.668,-0.070
00.670,-0.082
00.672,-0.090
00.674,-0.095
00.676,-0.095
00.678,-0.086
00.680,-0.081
00.682,-0.071
00.684,-0.070
00.686,-0.075
00.688,-0.075
00.690,-0.071
00.692,-0.070
00.694,-0.066
00.696,-0.061
00.698,-0.060
00.700,-0.064
00.702,-0.069
00.704,-0.082
00.706,-0.089
00.708,-0.086
00.710,-0.067
00.712,-0.047
00.714,-0.024
00.716,0.001
00.718,0.026
00.720,0.042
00.722,0.057
00.724,0.064
00.726,0.069
00.728,0.066
00.730,0.056
00.732,0.034
00.734,0.000
00.736,-0.035
00.738,-0.070
00.740,-0.092
00.742,-0.107
00.744,-0.110
00.746,-0.106
00.748,-0.101
00.750,-0.109
00.752,-0.119
00.754,-0.132
00.756,-0.135
00.758,-0.135
00.760,-0.126
00.762,-0.116
00.764,-0.111
00.766,-0.110
00.768,-0.110
00.770,-0.119
00.772,-0.124
00.774,-0.125
00.776,-0.121
00.778,-0.111
00.780,-0.101
00.782,-0.091
00.784,-0.086
00.786,-0.085
00.788,-0.085
00.790,-0.085
00.792,-0.076
00.794,-0.071
00.796,-0.070
00.798,-0.091
00.800,-0.141
00.802,-0.234
00.804,-0.363
00.806,-0.490
00.808,-0.568
00.810,-0.547
00.812,-0.360
00.814,-0.006
00.816,0.473
00.818,0.953
00.820,1.251
00.822,1.258
00.824,1.015
00.826,0.677
00.828,0.395
00.830,0.216
00.832,0.119
00.834,0.064
00.836,0.026
00.838,-0.001
00.840,-0.017
00.842,-0.029
00.844,-0.030
00.846,-0.026
00.848,-0.021
00.850,-0.020
00.852,-0.024
00.854,-0.029
00.856,-0.034
00.858,-0.035
00.860,-0.022
00.862,-0.011
00.864,-0.006
00.866,0.004
00.868,0.001
00.870,-0.004
00.872,-0.005
00.874,-0.009
00.876,-0.006
00.878,-0.001
00.880,0.004
00.882,0.005
00.884,0.005
00.886,0.001
00.888,-0.004
00.890,-0.005
00.892,-0.005
00.894,0.004
00.896,0.009
00.898,0.010
00.900,0.006
00.902,0.001
00.904,-0.004
00.906,-0.014
00.908,-0.015
00.910,-0.006
00.912,-0.005
00.914,-0.001
00.916,0.000
00.918,-0.009
00.920,-0.019
00.922,-0.029
00.924,-0.034
00.926,-0.031
00.928,-0.026
00.930,-0.021
00.932,-0.020
00.934,-0.029
00.936,-0.039
00.938,-0.044
00.940,-0.054
00.942,-0.055
00.944,-0.047
00.946,-0.045
00.948,-0.045
00.950,-0.045
00.952,-0.054
00.954,-0.064
00.956,-0.069
00.958,-0.070
00.960,-0.066
00.962,-0.061
00.964,-0.056
00.966,-0.055
00.968,-0.059
00.970,-0.064
00.972,-0.069
00.974,-0.074
00.976,-0.071
00.978,-0.066
00.980,-0.061
00.982,-0.056
00.984,-0.059
00.986,-0.067
00.988,-0.074
00.990,-0.075
00.992,-0.075
00.994,-0.071
00.996,-0.066
00.998,-0.065
01.000,-0.065
01.002,-0.069
01.004,-0.077
01.006,-0.084
01.008,-0.085
01.010,-0.081
01.012,-0.072
01.014,-0.070
01.016,-0.070
01.018,-0.074
01.020,-0.082
01.022,-0.089
01.024,-0.090
01.026,-0.086
01.028,-0.077
01.030,-0.071
01.032,-0.070
01.034,-0.074
01.036,-0.082
01.038,-0.089
01.040,-0.094
01.042,-0.095
01.044,-0.087
01.046,-0.085
01.048,-0.081
01.050,-0.084
01.052,-0.089
01.054,-0.097
01.056,-0.104
01.058,-0.109
01.060,-0.110
01.062,-0.106
01.064,-0.105
01.066,-0.109
01.068,-0.114
01.070,-0.119
01.072,-0.127
01.074,-0.130
01.076,-0.126
01.078,-0.121
01.080,-0.116
01.082,-0.115
01.084,-0.119
01.086,-0.124
01.088,-0.129
01.090,-0.134
01.092,-0.131
01.094,-0.122
01.096,-0.116
01.098,-0.111
01.100,-0.110
01.102,-0.114
01.104,-0.119
01.106,-0.120
01.108,-0.116
01.110,-0.107
01.112,-0.097
01.114,-0.091
01.116,-0.090
01.118,-0.094
01.120,-0.102
01.122,-0.109
01.124,-0.110
01.126,-0.106
01.128,-0.097
01.130,-0.087
01.132,-0.081
01.134,-0.072
01.136,-0.062
01.138,-0.045
01.140,-0.025
01.142,-0.001
01.144,0.036
01.146,0.064
01.148,0.085
01.150,0.090
01.152,0.075
01.154,0.051
01.156,0.022
01.158,-0.004
01.160,-0.029
01.162,-0.050
01.164,-0.066
01.166,-0.081
01.168,-0.096
01.170,-0.111
01.172,-0.119
01.174,-0.124
01.176,-0.121
01.178,-0.116
01.180,-0.111
01.182,-0.106
01.184,-0.105
01.186,-0.109
01.188,-0.110
01.190,-0.110
01.192,-0.106
01.194,-0.097
01.196,-0.087
01.198,-0.077
01.200,-0.071
01.202,-0.074
01.204,-0.082
01.206,-0.085
01.208,-0.081
01.210,-0.072
01.212,-0.062
01.214,-0.060
01.216,-0.056
01.218,-0.059
01.220,-0.060
01.222,-0.071
01.224,-0.097
01.226,-0.150
01.228,-0.241
01.230,-0.356
01.232,-0.468
01.234,-0.533
01.236,-0.477
01.238,-0.236
01.240,0.216
01.242,0.784
01.244,1.295
01.246,1.557
01.248,1.496
